CustomerID,Age,Gender,Call_Duration_Mins,Data_Usage_GB,Num_Complaints,Recharge_Frequency,Plan_Type,Customer_Service_Calls,Churn
CUST_045988,41.0,Male,418.9119204993951,24.161898061099343,1,3,prepaid,0,0
CUST_024876,37.0,Male,484.85012791163456,25.449994707403846,0,2,Prepaid,0,0
CUST_045172,27.0,Male,124.5930135297872,10.99056596213974,3,1,POSTPAID,0,0
CUST_010916,39.0,F,175.8630808382442,0.0,2,3,Postpaid,1,0
CUST_049539,45.0,Male,131.29381462712894,35.5832004257702,1,2,Postpaid,1,1
CUST_038252,57.0,Male,537.9345643903771,26.82470691989291,1,4,Prepaid,1,0
CUST_035004,36.0,Female,19.103285824655647,17.536836488514396,1,0,Prepaid,1,0
CUST_007444,51.0,Female,10.409223868348773,,2,2,Prepaid,2,0
CUST_038100,29.0,Female,230.7211605205438,21.31675726684366,1,6,Prepaid,0,0
CUST_017204,40.0,Male,721.9403421677421,12.81272098778612,2,4,PREPAID,0,0
CUST_046791,46.0,M,80.99966491779463,1.484043415884864,2,5,Postpaid,0,0
CUST_017287,30.0,male,206.3892618511548,0.0,2,3,prepaid,0,1
CUST_012083,27.0,Male,602.7535203735803,7.561694136969334,2,2,Prepaid,0,0
CUST_007842,33.0,M,649.4041659797731,1.3810082918360038,0,3,PREPAID,0,0
CUST_046555,35.0,Female,546.6690679582425,8.124980140194111,2,5,postpaid,0,0
CUST_035858,24.0,Female,199.75491299110158,14.433052068573254,1,4,Postpaid,0,0
CUST_028913,48.0,Male,774.9318726969956,29.076105356318752,1,2,Prepaid,1,0
CUST_038971,28.0,Female,171.5583772556152,22.727823880352624,1,5,PREPAID,0,0
CUST_045372,36.0,Male,349.2227827404635,10.708479375168068,2,3,Postpaid,1,0
CUST_035834,18.0,Male,4.695023938578694,13.120341842050502,3,5,Postpaid,1,1
CUST_013545,45.0,Male,270.94396730321466,21.474952630487543,0,3,Postpaid,2,0
CUST_030380,71.0,Male,325.1183577386647,21.703361280220317,0,2,Prepaid,3,0
CUST_015461,18.0,Male,116.08225488662538,28.704634782750894,0,2,Prepaid,1,0
CUST_029257,64.0,Male,812.4878114656133,31.150323832418778,2,3,Prepaid,1,0
CUST_008602,28.0,Male,84.33259761716053,21.137321104212845,3,2,Postpaid,1,0
CUST_045763,56.0,Other,982.0413877581183,1.843404568547495,1,2,Postpaid,0,0
CUST_035187,,F,180.69120143628638,23.085178810507095,2,24,Prepaid,2,0
CUST_027520,38.0,Male,44.617850315924215,5.6186348580734204,3,6,Prepaid,1,1
CUST_004945,66.0,F,736.0207220717972,8.900036696265632,2,3,prepaid,0,0
CUST_008174,28.0,Male,108.55530696479458,27.734899847013974,3,2,postpaid,0,0
CUST_021656,24.0,Male,532.051432751033,27.866740983984663,3,4,PREPAID,0,0
CUST_014439,35.0,Male,312.4042824286766,3.990026963344329,1,2,Prepaid,0,0
CUST_048332,18.0,Male,441.0673892172312,29.99134992134917,2,3,postpaid,1,0
CUST_043671,64.0,Female,231.84844052200185,0.0,2,3,Postpaid,0,0
CUST_013342,48.0,Female,188.729975071254,13.279512616784343,3,1,Prepaid,0,0
CUST_003671,55.0,Female,51.36912544039213,15.890420134305291,2,4,PREPAID,0,0
CUST_038146,37.0,Male,286.7194143762587,8.63428633524891,1,1,PREPAID,0,0
CUST_036791,44.0,Male,50.51103903976591,1.231575072844393,2,3,Prepaid,1,0
CUST_038320,,F,274.19056469738837,2.3144974126337523,2,3,Postpaid,0,0
CUST_049868,53.0,female,-90.35856291521154,11.902065980017928,1,1,PREPAID,0,0
CUST_042027,18.0,Male,37.98834109236937,19.57376299236907,1,3,Postpaid,0,0
CUST_016255,25.0,female,202.73895832963223,21.81925996135424,1,4,Postpaid,1,0
CUST_031462,47.0,Female,171.09866729118744,0.0,0,1,Prepaid,0,0
CUST_039035,36.0,Male,804.8821146856221,,0,7,prepaid,1,0
CUST_001621,41.0,Male,11.0917942439025,13.926265348843579,3,3,postpaid,2,0
CUST_032081,75.0,Male,739.3687139280813,15.219237041412017,2,3,PREPAID,1,0
CUST_031749,59.0,Female,162.18323228506608,21.187663349073127,2,1,Prepaid,1,0
CUST_009228,30.0,Male,140.40749049177057,24.111080448985263,1,8,PREPAID,0,0
CUST_025443,44.0,M,217.78903763529,2.2903253991684007,2,2,Postpaid,0,0
CUST_047920,33.0,Female,254.66035332042156,15.940724811429167,4,8,postpaid,1,0
CUST_018052,38.0,Male,141.81602981863543,18.027386841865543,3,4,Postpaid,1,0
CUST_023001,72.0,Male,55.58032329627736,0.0,1,4,Prepaid,0,0
CUST_011087,43.0,Female,426.87642612185965,23.964421239370935,0,3,Prepaid,1,0
CUST_006174,20.0,Female,27.964566812643316,0.0,0,3,POSTPAID,1,0
CUST_026500,54.0,Male,23.526285387527814,3.360604804037459,2,0,Postpaid,1,0
CUST_044499,32.0,Female,539.719945425058,12.587761959462874,1,3,POSTPAID,2,0
CUST_043468,49.0,M,191.6685223413386,3.117065666286214,0,4,postpaid,0,0
CUST_007347,27.0,Male,449.13624566120404,14.565706476584747,0,5,Postpaid,1,0
CUST_015104,18.0,Female,119.11472646264828,1.6302835733600318,1,4,Postpaid,0,0
CUST_029735,61.0,F,153.52604296413796,12.6255547506424,2,5,Postpaid,2,0
CUST_027832,18.0,Female,437.5441244348298,21.106660424397333,1,5,Prepaid,0,0
CUST_045968,76.0,Male,258.88125710397367,2.986830300272654,0,2,Prepaid,0,0
CUST_010520,71.0,male,459.9640646803678,18.973920509565655,1,3,Postpaid,0,0
CUST_017099,39.0,Female,118.87292794024114,24.486700113585336,1,2,prepaid,0,0
CUST_008779,,Other,488.443092115832,15.057191457096293,0,3,POSTPAID,1,0
CUST_024430,37.0,Male,1088.2402134737276,19.14141934563733,0,8,prepaid,0,0
CUST_045274,38.0,Male,816.5447629367725,6.354727649698749,0,2,PREPAID,0,0
CUST_044814,34.0,Female,264.2859394977949,13.477177794014683,1,1,PREPAID,1,0
CUST_027623,34.0,Female,385.1078344590647,1.5138283908350552,0,0,Prepaid,0,1
CUST_015001,37.0,Female,580.7125441591238,12.713475786787823,2,1,Prepaid,2,0
CUST_004342,42.0,Female,-343.2040161225342,22.906412681724277,1,2,prepaid,1,1
CUST_002690,49.0,Female,79.66187625215649,6.602299093509291,1,5,Postpaid,0,0
CUST_007894,24.0,Female,92.94959946247053,8.531429015255084,0,2,Postpaid,0,0
CUST_037899,24.0,Male,353.08452169988493,16.307187323785893,0,3,Postpaid,1,0
CUST_012759,48.0,Female,883.4232413765882,3.5021814537402705,0,2,Postpaid,0,0
CUST_010081,67.0,M,77.8191107934395,9.226777610698935,3,3,PREPAID,0,0
CUST_005394,42.0,Male,148.78622842200488,20.951357855192782,0,5,Postpaid,3,0
CUST_045715,21.0,Male,560.5913666096583,0.0,1,4,postpaid,0,1
CUST_001054,43.0,Female,124.22291356432619,,2,3,Prepaid,0,0
CUST_046736,43.0,Male,360.50468863273665,1.046662315264939,1,4,Postpaid,0,0
CUST_023625,18.0,Female,253.97353729423043,5.197197248296755,1,3,Prepaid,0,0
CUST_043279,50.0,Male,186.82888023140663,18.924469017316888,3,1,Postpaid,0,0
CUST_036684,39.0,Male,134.7383093542581,0.0,2,2,Prepaid,1,0
CUST_043824,56.0,Female,303.9882528609381,7.485747697661056,1,2,Postpaid,0,0
CUST_009536,32.0,Male,923.4049244730652,21.7648746136658,2,2,Postpaid,2,0
CUST_012701,37.0,Male,137.2363281047079,20.273882268037884,2,3,Prepaid,1,0
CUST_033891,49.0,Female,488.3784655135315,24.98693118084251,1,2,Postpaid,1,0
CUST_013047,57.0,Male,193.40434734963094,2.134187781730663,1,5,PREPAID,1,0
CUST_031403,26.0,Male,355.7479067985813,14.708769372288371,3,5,Prepaid,0,0
CUST_008768,42.0,Male,221.64410309882567,18.83935983927919,0,2,PREPAID,0,0
CUST_022886,38.0,Male,63.442555676044734,31.934085134797638,2,5,Postpaid,1,1
CUST_030341,18.0,M,60.605071925253284,15.20496824546019,0,3,Postpaid,2,0
CUST_030616,21.0,Female,356.06302216288145,15.092255457202787,3,4,Postpaid,0,0
CUST_003161,30.0,Male,43.94150684849745,9.812475310764679,1,4,Postpaid,1,0
CUST_008560,57.0,Female,128.07634921017743,8.218781559842135,1,0,POSTPAID,1,0
CUST_018851,,Female,307.0070373449494,29.18100215498881,2,3,Postpaid,0,0
CUST_004887,28.0,Male,199.81427199294308,0.0,3,3,prepaid,0,0
CUST_025630,25.0,female,136.06822075627693,21.13350248623414,1,0,Prepaid,3,0
CUST_049457,39.0,Male,144.80482081273155,,2,3,prepaid,0,0
CUST_020515,26.0,Male,290.2024038159387,12.490102868859598,4,4,POSTPAID,0,0
CUST_018641,50.0,Female,54.729681204977496,23.213609112759237,2,23,POSTPAID,1,0
CUST_048227,31.0,Male,646.5706355607571,17.283686275169895,3,4,Prepaid,0,0
CUST_014183,37.0,Male,247.4833399133754,18.90233166101761,0,7,Prepaid,2,1
CUST_044056,41.0,Male,121.36788717952737,26.453776009652834,0,3,Postpaid,0,0
CUST_008647,18.0,Female,11.436813834078981,17.549048718112314,1,0,Prepaid,0,1
CUST_021764,18.0,Male,112.67174061854928,8.318737251060917,3,3,Prepaid,1,0
CUST_009276,18.0,Female,359.84042737558633,13.435978316626217,1,1,Prepaid,0,0
CUST_046899,35.0,Female,258.32198557857845,35.99978849766714,3,2,Prepaid,1,0
CUST_003969,70.0,Female,-326.28747992630724,14.23305040014756,1,4,POSTPAID,1,0
CUST_024891,29.0,Male,138.0479328702903,0.0,1,0,Postpaid,0,0
CUST_018968,40.0,M,337.0384210963857,31.638003008560606,2,4,Prepaid,1,0
CUST_017115,41.0,Male,1634.4918577078195,,1,2,Prepaid,0,0
CUST_011085,59.0,M,85.31731080490444,4.3903736975011824,1,4,Prepaid,0,0
CUST_024157,53.0,Female,433.50965863859597,18.32958285683854,1,3,Postpaid,0,0
CUST_024899,26.0,Female,103.17038619345851,25.517106476219894,1,2,Prepaid,1,0
CUST_020954,52.0,Female,592.7648673482339,16.837216610247822,1,4,Postpaid,1,0
CUST_011361,59.0,Male,611.8418254621665,38.65120858518148,1,10,Postpaid,1,0
CUST_042265,,Female,236.84672761498422,0.0,1,4,prepaid,0,0
CUST_038961,42.0,Male,278.2627713850473,7.629806508751228,3,4,Prepaid,2,0
CUST_024680,43.0,Female,169.67572282630485,9.568819141293048,3,2,PREPAID,0,0
CUST_007134,41.0,Male,47.78463407094758,8.746362887687292,2,6,PREPAID,0,0
CUST_028276,68.0,Other,171.79300809711273,18.326110494010866,5,3,POSTPAID,0,0
CUST_019725,36.0,Male,473.2129474575566,18.946669225571803,1,2,Postpaid,1,0
CUST_013212,40.0,Male,18.26394629091659,7.2143484821023405,4,5,Prepaid,1,1
CUST_001590,41.0,Male,32.476685117888074,14.345165746304401,0,5,prepaid,0,0
CUST_042893,51.0,Male,870.7634139480508,6.709919599806728,2,3,postpaid,0,0
CUST_038644,40.0,F,44.15244208868282,1.8551043933826517,1,2,Prepaid,2,0
CUST_001502,31.0,Male,954.1712186675111,33.74535048186381,1,3,postpaid,1,0
CUST_030766,46.0,Female,338.90423831929763,,1,5,PREPAID,0,0
CUST_035613,43.0,Female,957.4163557489755,19.088896680224025,1,3,Prepaid,0,0
CUST_030153,18.0,Male,89.87176200769406,6.829817212426308,2,5,Prepaid,0,0
CUST_039995,,Male,314.71447084672155,20.39710385270313,4,1,POSTPAID,1,0
CUST_016252,18.0,Male,140.1882601117129,17.673692092978953,3,8,postpaid,1,0
CUST_014851,18.0,M,6.462069452100858,26.41227293194158,1,3,Postpaid,1,0
CUST_047357,52.0,M,322.219797279076,13.734925020497517,2,1,prepaid,3,1
CUST_011317,53.0,Female,131.5382504035682,17.448749012662326,1,1,Postpaid,2,1
CUST_008380,43.0,Female,519.9658446426986,36.84383567851844,0,2,POSTPAID,0,0
CUST_028465,37.0,Male,201.81148090510032,30.39925858108207,1,0,Prepaid,1,0
CUST_015621,52.0,Male,1071.7661179790628,14.575586415439318,1,2,Prepaid,0,1
CUST_045377,40.0,Male,60.117744568083715,19.25848899326252,1,9,POSTPAID,1,0
CUST_044580,40.0,Female,272.73052893898625,20.893420530775458,2,2,Prepaid,0,0
CUST_039148,33.0,Female,527.8365689195392,3.9455663374892076,2,5,Prepaid,0,0
CUST_039932,18.0,Female,513.8985301346329,6.382581216002588,0,5,Prepaid,1,0
CUST_033145,59.0,Female,181.05715018892627,27.19324129566876,1,6,Prepaid,2,0
CUST_011209,47.0,male,1447.3420022516088,21.95688268134236,3,2,Prepaid,1,0
CUST_030513,29.0,Female,23.500941116455955,2.2148510503092993,0,2,prepaid,1,0
CUST_023480,60.0,M,646.4533737984182,26.135987754652312,1,3,PREPAID,4,0
CUST_031631,20.0,Male,172.5518108511936,,2,6,Postpaid,2,0
CUST_029264,25.0,Female,96.54492803537049,0.0,1,4,PREPAID,1,0
CUST_004159,30.0,male,452.6557999608047,27.833181192252248,2,3,prepaid,0,0
CUST_000661,31.0,Male,121.72826363260882,2.804745276250335,3,2,POSTPAID,4,0
CUST_015490,41.0,Female,78.68238123286731,17.771776989337525,3,3,Postpaid,2,0
CUST_046135,43.0,Female,562.7273704801736,1.6287927216531486,2,4,prepaid,0,0
CUST_029063,44.0,Male,171.74294929047508,4.667476291148871,0,4,PREPAID,2,0
CUST_040512,42.0,Female,247.92438170600033,17.690901361442897,2,0,prepaid,2,0
CUST_001265,42.0,Male,180.84804126232825,3.3741366408117344,1,5,Prepaid,1,0
CUST_026448,29.0,,170.78477023254064,24.599742776760777,0,2,Prepaid,1,0
CUST_004807,28.0,Male,458.88180202619475,14.408198397942016,3,2,Postpaid,0,0
CUST_048577,51.0,female,9.922706613354089,3.254930809723513,2,2,POSTPAID,0,0
CUST_024439,40.0,,395.9950917410948,15.161900737618218,0,3,POSTPAID,1,0
CUST_022214,20.0,Female,681.2579188620746,22.371314311154805,1,4,Postpaid,1,0
CUST_032871,18.0,Male,51.57730157475269,0.1710454207686496,2,2,Postpaid,1,0
CUST_020062,32.0,Other,238.77400836236953,8.890431988267144,1,3,Prepaid,1,0
CUST_041846,42.0,Female,376.99334536727457,39.16305543976308,2,1,Postpaid,1,0
CUST_037072,18.0,Female,344.55419710749777,18.243553760337768,0,5,prepaid,1,0
CUST_002954,62.0,male,868.3423890664488,12.24173504058271,1,3,prepaid,2,0
CUST_024506,59.0,Female,235.38188459954787,22.208521771012954,0,1,Prepaid,0,0
CUST_001952,58.0,F,277.48878565305426,12.570189963556672,2,1,Prepaid,1,1
CUST_008930,41.0,F,105.87103459638271,16.98582593450707,2,0,Prepaid,1,0
CUST_019582,27.0,Male,352.9545622549242,18.09466970458565,0,2,Postpaid,4,1
CUST_021812,34.0,Male,94.066146221398,24.770832807137822,1,1,Prepaid,0,1
CUST_024218,18.0,Female,180.54890643625282,8.38759846692702,1,4,Prepaid,1,0
CUST_039081,40.0,female,49.496961831972996,14.873905033149818,1,3,prepaid,2,0
CUST_032963,31.0,Female,241.72529727546586,,1,3,postpaid,0,0
CUST_013713,51.0,Male,24.518535404002545,2.8096457307519493,2,1,Prepaid,2,0
CUST_030001,18.0,Female,266.8047495313815,37.19904409886038,0,2,Postpaid,0,0
CUST_024556,41.0,Female,80.73492557397525,32.68190707360631,2,2,Prepaid,2,0
CUST_044908,27.0,Male,264.7525336622865,2.5199438696074523,0,4,Prepaid,1,0
CUST_034048,18.0,Male,314.6997764716424,21.704853662372923,2,3,POSTPAID,4,0
CUST_017927,39.0,Male,526.6727664856876,24.20990841800551,3,2,Prepaid,0,0
CUST_043612,18.0,Male,47.41710460252362,13.813876972487414,2,2,Postpaid,2,0
CUST_012739,74.0,M,113.22268363316681,4.685687488866101,2,4,POSTPAID,1,0
CUST_028649,41.0,Male,793.6158544076186,10.014705331397401,1,6,Prepaid,2,0
CUST_039436,46.0,Male,152.79583871782287,17.54114077267606,1,3,POSTPAID,0,0
CUST_045272,49.0,Female,9.65763679188088,10.83523464475843,1,1,postpaid,0,0
CUST_020714,48.0,Female,190.4299289080337,,2,3,POSTPAID,1,0
CUST_004726,18.0,Female,161.43309016282947,7.377619261490627,2,2,Prepaid,1,0
CUST_017268,42.0,Male,298.34765640036176,22.65593591162829,0,2,Postpaid,0,0
CUST_038013,41.0,Male,234.6779387209004,9.849031083388047,2,1,Postpaid,1,0
CUST_021828,25.0,Female,14.400106182270408,9.593958257771876,2,4,prepaid,1,0
CUST_036271,47.0,Female,285.78956360073556,6.404226935944521,0,1,prepaid,1,0
CUST_034877,22.0,Male,27.56555158428941,24.569199168061154,1,3,PREPAID,2,0
CUST_024699,58.0,Male,62.91070993127785,19.667963336529827,2,2,prepaid,0,0
CUST_011355,51.0,Male,291.87658829870304,16.46899375932192,1,3,Postpaid,0,0
CUST_029190,41.0,Male,77.62522170618442,12.695047325172663,1,1,postpaid,0,0
CUST_009584,44.0,Male,239.55695452841255,3.7761493112167006,0,2,prepaid,0,0
CUST_025569,41.0,Male,120.10651415689699,22.166086823811707,4,2,Postpaid,1,0
CUST_043756,57.0,Female,82.586215558792,24.895934179487845,2,4,prepaid,1,1
CUST_035824,43.0,Female,335.5707112816768,1.6721641929350604,1,2,PREPAID,2,1
CUST_019172,42.0,Male,325.9050917108372,2.3654051832272103,0,3,Prepaid,2,0
CUST_043887,63.0,Male,57.25169775744961,4.499147757657651,1,3,postpaid,0,0
CUST_039911,34.0,Male,121.78559171614525,3.1188967241622123,3,1,Postpaid,1,0
CUST_033640,32.0,Female,29.381635507350452,21.382925373654786,1,6,postpaid,0,1
CUST_031284,38.0,F,160.27528274692946,30.586591050704385,2,5,Prepaid,1,1
CUST_040147,54.0,Male,23.671202439001103,17.660148438063434,3,3,Prepaid,3,1
CUST_047832,35.0,Female,245.08566957704343,15.193291765376236,0,1,Postpaid,0,0
CUST_044023,60.0,Male,-62.96916432415675,,1,4,Postpaid,0,0
CUST_031769,33.0,Female,362.11190251288826,19.818026182916245,1,2,Prepaid,0,1
CUST_027701,36.0,Female,75.71992884038987,12.774308155044775,4,4,postpaid,1,1
CUST_018506,19.0,Female,15.3171876674622,27.98803561172074,1,3,prepaid,0,0
CUST_021825,59.0,Female,1159.7303041549353,16.707528839638556,1,6,prepaid,1,0
CUST_015291,29.0,Male,335.56812735096537,20.020640571340138,1,1,Prepaid,1,1
CUST_023954,18.0,Female,1142.2766170266957,8.426571178349,5,1,Postpaid,0,0
CUST_033710,38.0,M,64.82895712834322,9.978657227035095,0,2,postpaid,2,0
CUST_041101,49.0,Male,436.80412705110007,16.391628534635934,0,3,Postpaid,1,0
CUST_019300,29.0,female,827.4468505479044,16.083474781501547,5,3,Postpaid,1,0
CUST_011801,39.0,Male,42.41354017742705,11.77187632029931,0,3,POSTPAID,1,1
CUST_000991,43.0,Female,711.3874250730433,0.0,1,2,postpaid,0,0
CUST_019891,50.0,Male,19.85542507633487,24.327053356007248,0,1,Prepaid,1,0
CUST_033835,55.0,male,142.38626385492148,12.786098783211312,1,4,Postpaid,1,0
CUST_013416,54.0,Male,230.70736114809316,14.980008867017764,2,1,Prepaid,0,0
CUST_017297,66.0,Male,410.08094657832,15.341791856799736,2,4,prepaid,2,1
CUST_038216,45.0,Male,288.74944193227276,0.0,1,2,Postpaid,0,0
CUST_036770,82.0,male,1224.7292497372198,4.688964250055417,2,1,PREPAID,0,0
CUST_024023,59.0,Male,253.9738528298774,18.32669927525649,0,0,Prepaid,1,1
CUST_033377,51.0,Male,533.7172181978291,21.22994701775329,1,5,Prepaid,1,0
CUST_029135,20.0,Female,271.31405026330157,3.5134252645913655,2,1,Prepaid,0,0
CUST_010150,34.0,Female,756.667926819204,24.276117464527026,0,1,prepaid,0,1
CUST_040585,62.0,Female,1454.8089402953733,27.644896353556497,2,1,PREPAID,0,0
CUST_009742,22.0,Female,373.3450331211579,12.078832095388934,0,3,Postpaid,0,0
CUST_030803,49.0,Male,102.76354753353048,19.4162571123683,1,2,PREPAID,1,0
CUST_013025,42.0,Female,-244.94495561725827,8.860707557131613,1,6,POSTPAID,0,0
CUST_000827,63.0,Female,350.568872571277,21.527891942258222,0,3,prepaid,0,0
CUST_048400,43.0,Male,175.16374910908092,0.0,0,1,Postpaid,0,0
CUST_041718,37.0,Female,412.20735202758914,32.54797931251484,1,2,Postpaid,0,0
CUST_044176,30.0,Male,638.2941836017474,3.7939782147036283,2,2,PREPAID,1,0
CUST_043798,35.0,Female,95.40259864647903,8.853667688606711,2,3,Prepaid,0,0
CUST_014129,44.0,Male,189.76107164982992,0.07079320519020627,3,3,Prepaid,1,0
CUST_018834,47.0,Female,224.5175298848688,,0,5,Prepaid,2,0
CUST_025963,24.0,Male,326.6062722915287,9.232338353008247,1,3,POSTPAID,1,0
CUST_006417,20.0,Male,193.06190821398036,19.309706290036253,3,4,Prepaid,1,0
CUST_033364,31.0,Female,67.47120209910166,19.98828808673232,1,4,PREPAID,0,0
CUST_033357,53.0,Male,41.54170411559788,11.400421389368871,0,4,prepaid,1,0
CUST_046086,39.0,,39.90005853659971,4.714723364769288,1,5,Prepaid,1,0
CUST_038115,33.0,Female,43.20833322941967,,4,23,Postpaid,0,1
CUST_049398,63.0,Female,290.4905732570827,31.964043142806467,2,4,PREPAID,0,0
CUST_040153,,Male,287.6520763481305,16.183651610491218,0,4,Postpaid,0,0
CUST_017426,18.0,Male,134.97273107737027,5.186383610385111,0,2,POSTPAID,0,0
CUST_026216,68.0,Female,1039.261250391003,1.1379543430877455,4,2,Postpaid,0,0
CUST_033131,38.0,Female,355.8218289488422,19.490634345969028,1,1,Prepaid,1,0
CUST_000521,18.0,female,769.0671809485674,24.294941091683278,1,3,Prepaid,1,0
CUST_027607,32.0,Female,594.780209776379,7.680393077777734,1,5,prepaid,0,1
CUST_005797,86.0,Male,153.84783346566184,17.815449614246273,0,2,Prepaid,1,0
CUST_022053,60.0,F,264.60200472616117,24.87421633500745,7,1,Prepaid,0,1
CUST_042178,47.0,Female,402.02359332631534,0.0,1,2,Postpaid,1,0
CUST_001232,19.0,Male,245.8737901019751,17.52941749511618,4,1,Prepaid,1,1
CUST_032198,58.0,Female,261.62433115052045,17.904646398494812,3,4,postpaid,0,0
CUST_010907,27.0,Female,0.7397887434077397,10.221240919273365,1,4,postpaid,0,0
CUST_027482,36.0,Male,320.6691913872387,4.388838031238556,1,0,PREPAID,3,0
CUST_019755,29.0,Female,750.3726420889814,5.992225005034243,3,2,Postpaid,1,0
CUST_020782,32.0,male,-281.80513419037726,4.784197354536941,3,3,prepaid,0,1
CUST_024869,43.0,Male,147.1105324304906,19.555462958822154,2,2,prepaid,0,0
CUST_007429,43.0,M,340.650985567071,25.138689933012486,2,3,prepaid,0,0
CUST_049946,26.0,Male,121.20506172174629,13.313171745194076,2,4,Prepaid,0,0
CUST_004971,62.0,Male,545.8800900117875,6.478312866351002,3,1,PREPAID,0,0
CUST_039235,36.0,Male,29.729959647567373,39.495149887069445,2,3,Prepaid,3,0
CUST_003304,24.0,Female,971.4637041081182,14.420054384595241,2,3,prepaid,2,0
CUST_009886,23.0,Male,75.69192835820434,26.33002395442243,0,3,Postpaid,1,0
CUST_020548,40.0,Female,346.8114774161532,0.0,2,5,PREPAID,1,0
CUST_019946,35.0,Male,345.0191945248124,2.9139281923198617,4,3,Postpaid,1,0
CUST_043276,37.0,Male,435.656002441794,21.96142115336689,2,4,Postpaid,1,0
CUST_008423,31.0,Male,227.36227445493574,5.56681597483842,2,6,POSTPAID,0,0
CUST_012960,40.0,Female,251.07901971090558,16.944011887164624,2,3,Postpaid,0,1
CUST_002960,23.0,Male,398.37302689629075,17.21569395409684,1,2,Postpaid,1,0
CUST_004380,28.0,M,7.605885148452183,8.975103051618614,0,2,Prepaid,1,0
CUST_031632,29.0,Female,311.2111823864001,21.174214067307823,2,2,Prepaid,3,1
CUST_035584,63.0,Female,187.3478346414961,10.66345475324611,2,5,Postpaid,0,0
CUST_035670,68.0,,599.123467607404,6.045620721385701,2,0,Prepaid,0,0
CUST_025448,77.0,Male,558.8390045450117,21.51066323432736,2,5,Prepaid,1,0
CUST_045589,,Male,188.6041217583595,16.732207159637877,0,4,Prepaid,1,0
CUST_041052,18.0,Female,65.76038170297961,19.573216276920046,1,5,Postpaid,1,0
CUST_047028,26.0,male,418.1124822498916,0.0,1,2,Postpaid,0,0
CUST_026284,49.0,Male,524.3179798211804,24.354872212115335,2,4,prepaid,1,0
CUST_015620,34.0,Female,493.31884814367714,18.6143879284465,4,5,PREPAID,1,0
CUST_005878,45.0,F,105.58435868506041,50.617870355749446,2,4,prepaid,0,0
CUST_036005,32.0,F,265.6554456278906,13.787593001476884,1,1,postpaid,1,0
CUST_045373,38.0,Male,671.7427925320554,6.399971627860792,1,3,Prepaid,3,0
CUST_004906,53.0,Male,239.28700579754891,15.956660388844465,2,5,PREPAID,1,0
CUST_045783,29.0,Male,155.84921245526928,9.46760917216099,1,3,POSTPAID,0,0
CUST_046444,37.0,Male,-169.99689480048232,5.481691828373398,0,8,POSTPAID,1,0
CUST_010959,,Female,403.47454636803695,,2,6,Postpaid,2,0
CUST_040738,33.0,Female,725.0562924051335,24.31355635004943,1,3,Postpaid,0,0
CUST_034370,26.0,Male,261.2754272940014,12.226636853219368,1,2,Postpaid,1,0
CUST_003226,25.0,Male,327.1205829193234,30.623713963961578,1,10,Postpaid,1,0
CUST_022727,51.0,Female,570.3474326440044,17.655314388095025,2,3,Prepaid,0,0
CUST_038708,24.0,,81.0867526340293,16.955764791435953,1,3,postpaid,0,0
CUST_045685,29.0,Male,460.60627781374666,17.38750874626436,1,1,Postpaid,0,0
CUST_040403,,Male,58.48286306137592,1.8192329860417438,1,2,postpaid,3,1
CUST_012309,48.0,Other,180.11947583583452,9.217511137864378,2,3,PREPAID,2,0
CUST_019081,,Male,259.2340765397597,35.86167350901011,4,3,Postpaid,0,0
CUST_043713,39.0,Male,215.07765948985258,11.49830354463738,5,2,Prepaid,1,1
CUST_037679,28.0,Female,159.4376766197542,25.102049240904428,1,2,Prepaid,0,0
CUST_048854,60.0,Male,206.06395366135476,21.565055514284374,2,2,POSTPAID,2,0
CUST_039214,52.0,Female,363.6457239948693,27.936001730842175,0,6,prepaid,1,0
CUST_009883,22.0,Female,276.49987304946825,24.51416880224989,1,3,PREPAID,0,0
CUST_047532,52.0,Male,38.39071569501457,16.418386241463686,0,6,Postpaid,0,0
CUST_039470,37.0,F,167.74557297550618,28.458540865267388,2,5,Postpaid,1,1
CUST_033288,70.0,Female,324.36303841824844,14.323608502619802,0,3,PREPAID,1,0
CUST_010333,68.0,Female,159.26577086246988,12.672532017945652,1,2,Prepaid,3,0
CUST_008691,36.0,Male,444.8698640970797,8.724764927332753,2,3,Prepaid,0,0
CUST_046164,44.0,,346.5355793168,13.240807608288927,3,7,POSTPAID,0,0
CUST_017039,22.0,Male,189.32492299840223,10.603438780500884,0,2,Prepaid,1,0
CUST_037048,18.0,Female,27.337469451717258,13.585475922247754,2,8,Postpaid,1,0
CUST_008122,22.0,M,689.1950328301631,15.05779577741475,1,5,postpaid,1,0
CUST_030097,18.0,Female,220.50408130281753,21.43326839466669,2,3,Postpaid,0,0
CUST_046845,49.0,Female,633.7596215447082,7.000610387565381,3,20,Postpaid,2,0
CUST_044427,55.0,Female,43.81066681974575,23.016798359122888,3,5,prepaid,1,0
CUST_005239,42.0,Male,1783.5362096336564,22.33040643761901,1,3,PREPAID,1,0
CUST_011330,,Male,26.45390235611272,3.5123317446473212,1,6,Postpaid,0,1
CUST_042213,18.0,Male,347.96445845863866,19.483039194791353,1,1,postpaid,2,0
CUST_036625,,Female,112.83730389834294,12.45767234243608,2,1,PREPAID,1,0
CUST_018131,34.0,Male,408.7678375744802,2.046760679680844,0,3,PREPAID,1,0
